C02020,C02170,C02013,C02016,C02050,C02060,C02068,C02070,C02090,C02100,C02105,C02110,C02122,C02130,C02150,C02158,C02164,C02180,C02185,C02188,C02195,C02198,C02220,C02230,C02240,C02261,C02275,C02282,C02290
253.3649539,257.8654878,244.2973796,244.4304498,253.533786,259.6114683,231.9679166,278.9241827,284.7202609,258.2274624,260.8027376,262.2276809,263.6627219,281.2349462,290.5149526,242.1827972,285.0546036,268.5159337,263.3794092,271.1076208,270.5288593,315.7747131,249.7693108,263.8334815,264.5992005,260.3332337,255.6760916,304.9982999,268.753638
263.2146716,265.4778948,279.1702584,253.5377238,254.0197634,234.0680652,253.7702421,282.9242623,269.5326406,268.8446369,266.6576383,298.0312026,249.0740531,262.3792579,283.5622186,268.1926593,215.167528,282.1980645,278.5908081,234.733993,291.9158741,253.3224247,245.9464776,258.4208525,268.7518067,280.7629269,280.8004252,242.1333429,257.5570809
234.4887702,243.2554698,273.044176,263.0234035,273.6602937,264.7698164,241.1704952,249.5219636,265.9878084,294.7482225,250.0102252,277.5228658,242.2499032,242.3620485,281.6135316,292.7603179,258.5009803,261.3502333,260.7137085,259.7331507,262.0000113,240.8835324,265.0725722,264.9310858,239.0052693,296.0959754,251.8699008,272.8941365,285.7564666
273.8913143,267.6851175,295.7356125,227.460384,273.3275891,294.8018758,263.7567409,221.514395,244.8464438,250.9100161,247.8806333,271.2363821,247.0173229,256.3261269,267.5562251,266.9851662,264.5746354,262.4976823,226.8763431,243.0713523,274.5120046,254.6535381,270.7510285,262.4168028,264.2016713,244.3305051,225.5584573,274.1408527,241.1402311
290.0297697,220.14933,260.7796829,264.3944535,284.2954815,289.1318098,269.5301273,258.71521,267.4145087,267.3998408,231.2344678,267.1231948,240.9825403,296.5926333,290.0528392,297.6156224,233.11468,266.7072056,250.2529872,267.4350319,245.2372508,252.9383744,270.2740074,261.746706,243.4634297,273.8458017,202.9332721,290.9172563,260.3922901
290.1029951,259.7367689,259.6691226,252.2839996,243.0044306,276.972063,246.8615,243.2755764,277.0521313,243.3484209,261.19438,288.9133668,298.37539,279.7697707,234.1947394,283.5333826,274.3237697,297.8972038,243.5386878,291.275149,256.9485201,258.6923852,267.0342535,249.0959495,253.2125766,239.8990742,274.9589389,226.6578529,259.2314936
257.0378895,255.8938811,263.512096,250.3279135,244.4289833,257.761261,230.7290402,257.9572519,258.9559304,279.2754919,284.4664104,268.277504,278.7736849,266.8556288,250.2789026,236.8645656,256.6023904,233.1987354,277.7052133,238.3647409,241.1204592,255.9446879,258.9327825,233.4006794,248.7687005,248.5720875,245.459788,244.8479117,279.8616363
255.7770394,270.641521,263.9825564,281.8957578,291.3812953,258.3434985,227.1993769,237.8580017,258.1671569,274.1901522,233.6628632,242.6056797,283.531012,251.2482917,244.0508937,267.9768884,258.5112365,250.9400364,268.9581172,249.3239323,255.4113557,272.6159546,260.9774938,283.878085,257.9469909,284.9720181,259.2590548,283.1227587,297.1622481
277.8610615,277.0422572,265.2125975,246.7498154,235.0599622,279.5357775,229.4469278,275.0249394,222.3129353,257.3807992,233.705115,253.3241508,300.8556238,226.7519871,280.8201761,240.3378371,235.46512,247.6626976,222.1141491,277.4613656,227.5569948,254.7217038,262.8617708,269.6682113,284.3793542,277.4001058,263.9961925,278.6948649,272.6416002
269.1253497,282.6884126,245.2261025,248.6298407,227.0254325,287.9599844,258.8079713,269.6973399,266.4338541,225.2856895,240.4781301,253.4390273,316.1750285,229.7452148,250.6403083,285.7543683,276.7544729,283.2696003,242.4847773,267.3230737,264.5091186,255.0575674,236.9305586,275.318392,249.3660399,265.6475926,244.6207286,299.5890401,277.8195217
246.7493783,265.9277861,291.191688,256.4172685,267.7058748,260.0401527,232.3740719,250.9414517,215.8774711,270.33897,289.7215618,282.1809662,250.6689116,249.6922792,304.609989,239.3141805,274.2062309,265.6989515,279.109577,257.0544077,281.6098001,257.9109619,294.6907724,240.8306367,268.096955,240.9261085,276.1604635,259.83333,269.8930569
308.0285097,258.9599391,261.3642041,243.8261605,238.3700122,274.1524705,259.8591703,272.1831942,276.4177801,242.9087015,266.106876,262.9683689,286.0658223,263.3513267,289.27204,275.2168907,283.6634423,235.5836427,285.3634407,277.677725,270.9167797,236.7845538,265.7370268,246.460432,245.0699508,258.4263529,264.6888579,263.8814767,251.7046601
279.1104773,258.2623755,278.9589977,247.7121189,306.8843938,289.2528996,266.2660647,263.0044494,265.7404176,277.8118206,243.2099985,313.6441314,282.8092021,227.3009508,250.8255835,247.9237541,296.3994611,253.7685332,265.6095054,264.1916054,283.7154757,251.8200492,245.7700634,265.8655318,262.1859031,269.0562685,262.5235575,281.2194056,267.342072
217.7039498,227.4626357,239.2597296,268.6795694,297.1319308,268.1004528,275.2554579,246.0796547,297.494087,263.7062011,277.3678435,218.1984805,295.9588233,276.9488621,251.9675507,250.5911315,260.4062337,237.2044794,268.8243221,302.2930714,236.7835715,266.5123899,254.4069549,241.7825074,265.5502691,271.6382172,272.6341799,285.9795261,262.1423885
265.5461454,262.3017065,260.1270501,270.6095744,235.651215,293.4809441,255.6070301,240.0888204,257.4066501,238.6313226,269.4638618,244.5857109,266.4920343,256.4294336,284.6038548,277.7834256,254.0346714,244.4809297,275.9280927,232.1790547,282.6779258,287.4929025,306.3025534,249.2078773,287.4172753,281.7111156,254.7198054,266.2479218,278.4366121
252.5360367,267.1017734,229.7782059,259.1524147,286.9593508,275.0091575,286.809459,241.1130744,263.0926402,258.0592832,319.651156,254.753899,248.1082551,271.7874048,267.4928961,235.1791456,244.056331,247.901288,268.7732628,318.5262116,226.6944501,235.205864,262.4262046,249.5120685,231.224089,275.5245015,263.1820934,258.4051945,282.4605887
271.682978,266.9937509,277.8943695,264.0862879,263.4111139,252.1996571,270.8582578,303.2423203,272.8873974,248.9363627,271.3759398,253.0683967,241.946272,285.1292032,246.6575269,250.3949681,233.0217319,268.5191717,253.5735433,290.5036902,265.9005025,254.6782281,272.2153998,287.5569051,286.9341513,273.7317878,257.348433,260.9624343,290.6771026
291.287071,285.8238227,269.0154657,255.4342411,265.2187282,264.1347956,269.0494361,273.6725523,272.6137769,269.3617504,234.3144016,258.6021239,252.6870227,231.6997424,274.8830544,264.1032736,259.3918153,261.9388067,253.2343876,232.1191136,260.6981253,235.5185865,248.4423368,261.2104925,240.3254855,276.7545495,274.1155588,242.4898609,250.5542567
282.8512968,233.4067511,236.6082681,251.3808513,274.5329576,278.9505179,234.925943,289.922063,231.3917041,261.6785644,259.4455228,237.6921064,254.7206437,293.428699,246.7895419,285.6041434,235.3268229,229.2597751,249.1432757,265.2492575,248.75085,292.6032647,283.5319411,246.861606,267.2743045,267.0170946,260.1703397,266.0119264,289.9423545
262.5588246,275.2016898,227.8023138,254.6566443,270.5156304,245.1077108,277.8489073,257.247528,285.1858518,287.3708369,270.2679526,291.9929948,263.9801246,249.5103333,259.5439614,268.2646108,229.1928782,290.808847,255.2734096,255.259364,258.8793377,253.5703575,274.1721408,256.1750561,281.0659744,256.7146091,259.1402809,243.7739407,275.1874793
223.303561,269.3284104,273.6329081,261.319311,233.0505257,262.134204,232.2583003,241.3476578,262.4199925,279.0919779,253.9703655,285.7376001,242.9447432,253.7375432,294.5260759,286.7816083,271.4998195,277.6399452,248.9007534,271.7268397,254.1665787,280.5765588,286.1685418,280.0138863,293.9277951,285.1671445,239.1307701,275.9452208,270.5127651
264.7739648,281.4586974,267.2234227,241.9508026,273.3360169,274.9047028,270.0733051,264.7723278,266.5108268,283.8557625,248.4029843,255.6930523,246.1196226,249.6688801,253.4909262,243.5376923,283.8317276,263.7883198,288.8423791,253.1206356,281.5049041,261.0122529,235.377243,274.7514827,254.3533446,286.4880778,271.1781951,285.8638655,244.0574023
253.6268949,263.8726893,263.2380448,269.7739803,272.0505243,272.288298,255.1253611,266.6463013,287.2544122,251.160556,287.288758,232.6707864,263.9854389,256.3916464,249.6733912,300.9698504,251.8538577,274.1156095,259.1185303,243.0535203,253.9061766,261.7336893,280.7236502,238.9132248,267.2149094,294.4762054,278.4946969,288.5450933,297.4336215
261.8943283,283.0649763,257.4785899,255.701807,246.6762346,256.5308274,253.7867881,270.7260232,270.1227996,237.1808703,242.8184451,282.6230601,261.6570238,286.5740751,252.882882,253.4226443,289.1381173,255.9438913,240.0747853,258.9598361,250.6693183,255.8335729,252.2065712,288.8356419,301.4061564,235.8319004,299.7791292,281.9063913,284.1250509
288.0149107,281.2567736,267.2819609,256.8882217,262.2099373,268.8449113,289.5132036,269.8257052,246.1858732,276.7498027,258.8011627,263.3539749,232.0649577,287.7759097,280.7629721,240.9498359,270.7905394,256.5461644,277.2695106,276.626323,271.0602733,269.3335567,230.9765138,230.3181205,266.2212951,315.8389445,245.0718537,251.9627268,260.0281642
263.2707834,268.6166106,262.2026287,259.1503076,247.3409266,278.2926555,260.1068304,235.2991763,289.7769254,237.803748,250.0506349,233.3484825,265.5886549,289.3074245,280.2079277,270.9253828,275.7430667,292.6662887,239.3648839,254.0038583,256.6888757,271.4420537,293.4055314,276.2428383,251.8214421,252.8423256,256.6962812,271.6687496,278.821566
294.1204791,284.1305384,279.5322273,254.3896195,261.8176109,277.250995,302.0814755,290.5614933,290.8703144,239.3273093,258.7876686,257.8059278,278.8817132,246.9688221,244.20469,265.32259,241.6707293,280.0888112,241.0767043,221.9597164,247.5910118,261.0676781,269.8824126,249.64364,279.7484087,256.0933234,246.7272473,258.3874986,285.7055884
259.6921299,241.8958966,251.8071135,279.5002838,232.7920598,253.3611274,265.6453036,290.2906218,243.5749109,284.7866913,250.3789387,240.0857007,256.7570495,288.1014171,290.7834615,289.9480033,247.4316548,220.5898759,247.6549543,286.5586748,293.3638233,263.4223769,275.556866,300.1526839,266.5512291,314.0786969,244.9072302,252.1962927,290.7649343
272.2723444,256.4214258,263.9162345,247.9937982,286.7981796,283.5540725,259.4599138,260.991775,265.1627578,271.2893519,261.2883891,249.9545332,232.368346,278.1152078,302.0498084,284.4220291,246.2455708,254.1784989,272.3299369,255.239649,245.7155416,276.3909879,250.5048209,256.5969125,310.2389587,253.4709861,267.4772261,274.1822576,266.8941264
280.2533296,217.260413,296.824108,272.1413317,262.7141493,267.900359,247.1886709,250.8015497,235.4066826,229.8107198,276.3554487,270.38224,256.6501207,276.5557491,230.6170192,273.8140779,255.2793841,287.8835741,261.2278158,246.4644856,273.790982,257.3918305,291.3954389,246.7583276,275.2433982,254.1263468,256.4615868,242.722212,285.6538905
280.6061599,240.4829865,301.1156559,261.4202725,247.2510634,247.384135,237.0415898,278.8346614,271.4550563,272.4200111,259.5185943,257.3806549,264.242653,294.0977538,236.6066955,277.4317057,273.6343112,265.0510886,284.1360676,211.1367077,274.1886432,249.4602333,278.308249,272.4009043,240.5392363,269.2791341,274.2201725,290.7049488,281.6329973
280.715744,281.8934507,269.7760493,298.8106188,260.0091992,275.4847465,256.9990648,262.1428791,276.7849401,258.5990502,263.3228372,224.3253537,254.8561172,293.6765567,253.2545348,276.4167951,279.3267144,263.4437377,247.4310945,278.89971,259.4907246,276.798104,286.0736947,286.137549,260.2591435,228.8007895,220.7120314,263.2377567,246.1860604
267.586342,266.7169929,244.7967142,250.3547071,281.6739274,282.5662246,307.4453276,268.6860011,279.4277494,256.741344,277.187317,284.0407417,248.0332366,291.7091833,255.4091745,244.9008677,260.6597812,249.6227695,224.4855123,254.7700696,263.4715666,280.6268863,263.9668066,263.6145909,277.8944537,241.6582375,258.6908564,235.3258087,260.9483787
267.0825921,261.6066956,266.8735429,210.3448114,275.0523697,269.1227697,263.9446181,280.0445048,252.3437228,283.2343731,248.7805874,266.0837093,246.1051221,256.765972,266.3130093,317.2963351,253.7920648,268.0230327,285.7191982,247.3011639,250.5381419,286.0160578,267.1632794,246.7042314,277.7497563,271.7802415,257.4316315,247.3020816,260.9566895
269.417209,244.9796526,274.3319133,270.1716948,267.6273481,306.1815957,268.8019838,267.0052493,218.8564387,268.1197616,255.6383152,278.9432335,255.2109478,267.9231924,310.9609307,269.0198881,257.7337039,262.7481572,251.2755274,279.3336978,292.8526343,260.1212889,262.075099,236.8025791,264.7648831,259.8219361,280.3640472,283.1475721,263.3084512
264.7105915,253.1709818,297.9073409,264.998768,294.655287,246.1263413,277.4505174,247.1881519,270.6993571,270.510663,266.2410916,280.1870295,248.4509494,283.5162692,270.1730206,252.0379406,263.0568226,262.0827713,269.7865098,259.7931861,284.8972975,270.3969354,267.6401773,272.8892748,267.6357694,258.5062408,259.5010181,268.916538,276.8725291
272.658854,303.9805873,293.5347486,259.3868283,235.4924749,207.9310816,243.1673724,221.7164123,279.9083643,279.0796554,278.3480845,251.7202993,208.887951,254.9851996,285.4145646,246.2605377,262.5374465,227.6583625,263.1774156,239.3287074,239.4693706,299.334383,234.2889811,249.5857258,247.7328614,245.4821355,265.2128355,246.3247431,255.6442885
262.6713254,295.5857987,250.5884111,252.1397433,208.4680086,263.9843597,294.1654582,255.2775173,269.2591544,265.4691918,246.1712231,263.5455158,302.6648832,254.5373308,271.362215,251.3745475,272.4553874,258.817285,265.1578894,264.5099652,274.611356,262.1743799,245.6373814,226.6749382,301.3864679,297.5378185,273.4290601,248.696541,258.7061259
260.4241333,247.7349338,277.1878837,236.6326123,269.5570376,276.998074,241.6995881,294.9184715,251.9697377,260.0187156,255.6054759,244.6141665,261.598461,286.2706273,272.60064,250.9811181,267.8795666,262.0160318,283.1319372,253.501475,249.8241526,245.3457869,244.1151537,272.7368381,242.7490975,277.8134307,301.1643782,245.1912431,271.9363259
276.1432128,254.6706234,244.8741916,262.6493374,297.9223369,271.309295,273.5319932,224.8591489,284.0942866,249.8949548,279.8418385,216.1582341,247.8968001,264.9596482,239.446638,284.6258742,245.9479237,258.1275257,279.7604645,281.4603248,258.3255039,228.6633158,271.3644748,264.0564812,226.9107695,251.9167855,236.9347841,231.2608238,244.9885736
260.1213444,276.4302938,262.8857233,210.9479513,269.5856301,272.1598636,251.3183607,283.8743488,248.1838302,250.6222396,273.1528063,268.1977035,258.7079031,263.5859197,262.0486826,270.4197839,251.1274354,279.9133337,230.0333657,257.844234,257.6535747,239.2340131,288.9340308,287.0941739,286.9769951,254.2772564,285.2887861,270.3183925,288.0657949
274.3944616,284.317419,278.4832565,282.5687872,254.6687328,273.9625896,281.2492931,249.1042125,273.3570271,276.3687712,261.2558121,213.5589683,243.8017292,262.7166271,273.7755445,264.7008333,286.4560659,253.2122546,248.7250227,270.8138278,270.8350458,291.5993578,257.9871236,261.8727406,284.5920005,261.9152633,289.0955522,283.1593232,235.1294409
257.6252521,252.4753406,271.3095865,263.415082,251.3727119,300.5458253,262.5257833,302.3489358,286.7481692,253.7051001,254.2823638,275.0733599,294.3426557,279.5821889,287.0243232,288.128226,273.3471072,263.6371674,257.0064385,254.0802178,264.0321779,225.0023194,231.2556708,260.6029739,262.6125872,276.277974,258.0478705,283.9134506,246.7944506
240.0598322,256.7217506,263.33716,292.8133856,233.5228287,254.5740505,268.3160596,263.5942813,246.1823859,254.921223,281.8157701,271.847965,278.5600102,280.2863228,250.476361,255.4611541,246.1062633,245.9051591,238.3381425,277.4802253,272.5480635,276.5030402,276.1276619,270.6909949,272.3276905,256.4627357,251.1744427,255.9668539,279.1556476
276.5170848,300.7932094,276.5940787,262.0190694,261.4279874,295.6843536,246.8578371,254.4994868,269.3393189,284.6218802,259.3364779,254.5509925,273.6718065,256.9600372,241.4909467,259.7733977,265.1104094,219.237322,243.8337495,254.7357597,274.8576918,256.9770507,231.0108539,256.0242335,273.7878313,275.1768996,234.8489722,262.6096648,271.3814085
251.0837112,227.2123237,273.4262076,226.0037858,261.3116615,262.7612504,252.568517,256.1340356,282.6543984,241.761733,263.6267085,243.4389048,265.074828,267.9855209,262.0282123,262.1488313,277.7812672,259.4324013,267.0228175,264.2377989,305.6165536,228.0131127,272.862061,232.6457775,264.5342693,268.6115137,262.7956232,223.9202594,280.1942458
280.8555231,261.0091731,272.3223108,258.4708413,257.0637197,270.0997237,257.6200735,270.8883136,280.0731054,242.6740422,262.4940456,270.8110538,259.4228577,230.56069,234.7084176,294.6972085,274.672337,283.2772337,263.8129102,271.7313859,257.0736433,296.2890094,221.0864256,272.146867,264.3238149,248.7295057,251.3627141,266.6462223,252.8491101
270.1880359,291.0050827,249.9736912,280.0123554,279.2487436,252.2505881,287.274924,259.1400991,253.7018425,281.2316683,264.378308,246.9653768,260.575843,281.7271258,297.1309974,266.674682,318.0843799,239.1297388,253.5315571,267.7265752,275.8052804,261.1981121,309.7449406,273.9820099,273.1238638,264.3468414,223.4063246,294.5320222,282.7271331
270.4987595,291.8756099,270.6841748,251.9589082,251.667805,260.3267124,279.0303806,264.975675,276.3270535,248.8585527,249.3244143,288.6255181,223.3769173,270.4316764,258.4314953,247.7877167,254.7351042,264.8028316,289.1804605,244.0438074,256.3600293,287.0783095,248.3183253,242.9430482,267.9564706,259.2033752,268.3405743,244.8997645,291.5980075
243.4245933,270.7123128,242.5420675,314.1071436,283.9843742,284.3573043,268.7207167,263.5103171,262.2864628,242.6283473,242.4095726,298.609821,274.8739256,233.5480882,299.8528266,263.9106087,246.7305631,252.8852098,262.0586379,229.7043204,251.3578836,260.6092578,269.6485786,270.7627546,229.8505434,282.347575,253.6652479,249.5063057,284.8482549
