C01001,C01003,C01005,C01007,C01009,C01011,C01013,C01015,C01017,C01019,C01021,C01023,C01025,C01027,C01029,C01031,C01033,C01035,C01037,C01039,C01041,C01043,C01045,C01047,C01049,C01051,C01053,C01055,C01059,C01061,C01063,C01065,C01067,C01069,C01071,C01073,C01075,C01077,C01079,C01081,C01083,C01085,C01087,C01089,C01091,C01095,C01097,C01099,C01101,C01103,C01105,C01107,C01109,C01111,C01113,C01115,C01117,C01119,C01121,C01123,C01125,C01127,C01129,C01131,C01133,C01057,C01093
261.2257009,282.8341242,292.9877699,294.0554894,240.6732018,257.9335938,256.5353927,285.7264524,267.8810722,286.2132667,258.3725502,280.1966175,283.8956821,230.4345829,264.1204088,270.2986417,304.3085901,272.8049404,289.2875489,263.4885385,281.1275831,286.5663776,259.0757882,290.0871477,268.4593418,246.1508829,266.7831249,257.7950864,258.0002356,271.8186265,258.1738777,298.1920531,264.3162925,256.9074458,285.7840875,284.2506608,280.8349537,267.3945509,268.1079216,271.3013646,267.4461957,256.1965334,269.6478018,256.5715873,252.022442,267.8368942,220.3452116,280.013259,266.0911421,244.0324706,243.2256309,260.05693,272.6278869,242.1955714,276.3067023,248.8981994,237.9807301,265.4804365,281.1686054,299.6938894,244.0053658,248.1978469,281.8516271,267.2223762,279.5741906,262.2301279,276.0045568
265.3427926,276.9433979,273.5677531,269.9852019,271.587049,249.7132699,255.9307738,260.8659844,266.1080764,251.0970176,259.2680296,259.7835637,271.678514,280.7640942,247.3673033,267.6046949,242.4374344,260.1252851,250.2598491,246.0414024,271.6670478,234.1566369,258.0918853,245.1280388,260.4522722,221.9354488,240.1038649,258.484849,278.6983091,275.5014848,292.7726238,269.7807935,254.3129326,282.4281278,217.9919964,289.075845,256.0858145,266.687013,246.1073578,258.6521442,268.6765848,278.5545846,270.6786048,259.5158959,240.3346373,256.9508772,283.6830679,267.7866627,272.2598446,257.6241586,265.5031961,260.1410635,251.7538196,286.6670569,252.5681384,276.3090495,269.7114384,286.956252,269.7991134,282.8848142,293.3683502,257.3191468,272.5646981,276.2571181,279.7438393,296.2380275,265.1315478
258.3417172,294.2037077,274.9203271,294.6760472,258.1416994,257.025916,280.9829798,265.0549007,276.7673968,256.6386366,258.3626313,228.2171947,236.7092382,262.4740409,282.6791093,268.2337979,260.1032856,241.9225775,257.4207857,240.9848357,297.8999725,227.096069,237.5822756,269.359135,267.3965831,255.9048649,274.3802779,248.4306026,263.7476512,276.378989,275.1928749,251.0053877,293.698302,268.0004552,244.0651763,285.2697611,250.3982215,262.0940512,284.0919752,291.9089008,270.0986383,259.6361283,258.0567144,294.1514288,253.725504,254.8573674,254.117643,251.8930815,285.0037523,260.3865689,261.9116316,275.9513729,287.1998808,261.4452631,309.3545113,235.3015003,256.8556128,254.6057021,251.1541657,241.6790317,242.3398011,282.4197804,286.1924194,261.1700428,280.347068,243.3760912,231.6616578
247.3050456,240.5084102,250.2662349,261.6244034,241.9721545,261.744756,277.2811674,274.1807044,264.9520148,265.267829,244.2367605,252.4541672,259.1746224,274.6427964,233.0572444,257.8525158,242.2014213,224.1297119,228.2109563,252.7381525,268.6321332,217.7694392,229.9333733,231.6633333,274.6735512,276.8182391,275.8374573,260.5068861,266.8837776,273.6986176,238.4083669,243.0959003,259.7388276,279.3891226,253.4674331,259.2850126,249.3802058,253.1628843,260.6138625,257.9840569,255.5393997,259.1444886,283.143031,243.3216494,276.0027584,275.0350469,279.5595493,277.6228416,248.4836016,267.9078742,236.5716986,295.4086621,254.8849845,265.3361147,262.8537736,246.904382,228.9251198,268.9194063,261.1509208,205.075243,261.2581323,254.4869284,290.8043631,229.1765256,276.7778809,259.1629884,293.2711622
278.312393,271.1060655,270.0338178,288.1851825,272.20937,242.5497822,275.6153277,265.8790609,250.2469421,271.8602312,258.6538139,261.844651,267.0060132,249.751804,261.6340263,279.576784,269.7949099,231.5800292,255.30727,273.2362127,256.4180582,261.8645847,227.6325956,231.0981461,246.0453669,284.6582324,293.9907268,273.2265586,272.2958976,273.478898,266.8520059,263.8966862,281.6103926,251.515265,263.6656371,243.8872599,280.3067115,258.9271188,272.0338119,291.7863765,256.2501733,240.0102141,288.2308807,253.4302078,260.945008,309.7437378,251.4264635,237.3503883,263.3533354,259.1594129,282.3541616,238.3556833,284.4947813,234.6863905,251.8998868,279.3936083,250.3000313,235.2453354,268.7327862,277.9300897,261.1782069,298.8449389,215.2061818,267.924157,304.7980826,283.5059087,272.5412358
290.5997644,258.7209248,256.1888407,247.371103,303.6092583,248.3062002,253.7459,257.5401858,251.610424,270.1822286,262.5233427,294.6509826,296.0775091,281.6431781,258.2295183,253.7206129,232.0120206,249.6149851,259.4693036,282.3585679,297.867988,269.6095946,229.6216825,230.9139965,261.9427589,258.1172462,243.6704305,276.3648181,253.0110592,274.0208509,265.5322924,224.4772287,257.7145515,260.1974306,254.1053777,284.453232,283.2932834,274.3387397,283.1404264,248.6816159,245.8338584,275.9915685,265.2038553,259.9469793,245.1943001,268.17648,262.7060218,284.1204176,284.83839,250.0025753,269.6417727,261.1848671,243.6389119,276.4742453,257.0800187,261.3825472,259.3254492,236.507647,243.2407898,273.1866927,285.5455291,256.8243878,240.4551816,278.1960409,257.0051446,227.8975655,252.2684065
251.7777983,274.9383648,276.3622581,248.8045281,286.039241,244.5584172,273.8470001,255.3228044,272.614422,266.4196352,257.1707797,242.9276155,281.2904287,287.2366104,249.0646128,247.1323393,264.7717645,249.6465003,243.4728542,263.2655962,304.2577628,254.8821591,274.0689393,229.8592062,274.2381312,287.2490802,265.9186741,234.6032253,280.3918579,237.6077614,285.7621157,208.3664042,276.9408834,288.5823419,269.4399598,279.4641151,263.3475934,273.6148001,227.178366,252.3179946,262.52571,268.1368903,255.7575392,227.5397911,291.2489038,292.3949725,257.9612,275.2014535,283.6591103,258.4555522,271.5304871,291.7650675,297.7078031,234.4317923,285.5383492,288.8516813,259.5846903,253.6787314,240.5365208,255.8700688,269.1943373,239.9545543,217.2261545,252.1768544,284.8739393,267.052945,257.0067101
273.4207538,261.6876546,278.9452815,287.3759341,248.5578732,277.9637295,254.8899457,253.361583,283.4966438,245.9155643,249.660581,255.0935588,270.4435247,246.2846961,278.237785,233.2616269,292.788391,266.8137594,232.9389744,253.4975981,255.5206129,266.8048357,234.3733253,330.0523365,266.4609088,260.9954993,291.853822,245.9546517,240.9418539,248.3414507,241.455029,280.5818767,276.5306541,259.2944599,231.9441905,296.2753549,236.3171598,234.3547977,255.5153472,276.2584322,248.0953516,247.5968148,264.5919706,293.3625608,240.3340537,229.37557,328.7146505,290.9459308,272.1781918,254.9019063,263.0504627,254.5012984,288.5212222,246.0655138,277.0359299,257.7554839,269.0385753,271.2377001,266.4253146,268.0838653,276.6309877,258.8969816,236.7412866,277.574646,274.0884607,294.7285115,268.3136002
302.7630961,258.1090746,216.6972798,228.6837512,265.7674503,280.9482807,249.161999,265.2781868,287.1798242,273.6113421,244.0909825,281.0150308,263.0733801,266.7613793,252.8095369,259.4124631,269.4719609,219.002542,265.4200969,241.2169968,282.9824274,276.7523233,268.5497142,276.324775,262.0524296,260.1262644,269.9645352,221.3971999,249.9242552,284.4250119,234.7571287,259.9688055,276.4714868,275.5278742,248.5938868,285.4704009,283.7899546,253.1782869,291.1994869,266.4785646,275.3772962,271.5373474,245.6857107,250.1935237,266.8866174,246.8684792,272.7139616,275.6668174,260.3038118,256.0595082,259.9401549,283.4303682,243.1940731,274.9229776,275.4236326,253.1340053,256.5458404,294.2427806,277.8733537,251.4450657,226.6096693,264.5423184,290.343439,257.9364418,239.3418147,282.0019414,303.9463965
270.9482765,256.3237527,263.6576665,275.1159893,236.1268685,249.6968113,278.5277045,256.4901599,229.2273375,256.7423669,241.9700824,221.9236255,224.5884526,280.3893163,233.6684113,262.0397881,250.6537114,275.5508647,267.5824381,277.4939757,276.7846022,288.6705223,264.7837967,250.5985996,253.5533272,263.0986878,289.307079,272.9075695,275.2335567,304.6358121,277.6817827,241.2592438,250.9337477,270.7310903,223.8971306,277.5780958,270.5677703,245.2247093,288.9108331,269.2904572,282.7334526,265.8476747,264.420365,255.9015878,234.7854723,243.3061589,236.0954983,246.9137139,255.9441864,254.7426539,242.8999762,249.4239779,269.5482317,258.1362961,281.4394129,231.3316962,312.3947607,234.0015882,249.7539833,277.261791,288.3577659,259.6798264,275.502193,259.6801413,279.9265839,257.3517121,276.0881362
256.4493106,271.8204466,247.6706574,225.6614002,312.8415439,251.27875,270.1497381,244.730945,249.7809443,243.9087179,264.1782102,280.7839248,281.4723111,263.3807457,243.7643363,228.1685178,237.7034193,309.3245121,257.6551894,253.2845344,243.0021641,261.7158483,262.6397369,258.82188,241.7119071,283.9453797,233.8261414,250.8797285,272.5829228,263.9759455,275.635678,294.6569784,260.8101764,252.2500606,266.5445592,260.3343917,272.0922465,283.2887877,274.0182865,298.7894578,264.8772721,290.0548997,270.6954435,271.251533,270.3254172,267.2758458,294.5673161,240.3920966,261.7737417,245.2374865,276.9787925,275.3127483,270.521547,256.0843255,253.8153196,265.731832,259.5125082,247.6396136,258.7170269,260.6276501,286.3245584,253.2383737,292.0191946,288.9449445,251.6827669,231.8095008,272.935547
213.7806429,240.909451,276.8009675,264.548701,243.3312041,253.618558,265.8996411,260.4552878,275.3560671,279.8921072,262.4885639,243.4425415,271.5589937,222.9544199,307.1116095,271.6335749,246.575884,263.7657031,261.1054058,259.6848159,256.6446097,267.8812115,299.7413552,298.7231736,262.1481774,266.9788394,222.7498608,273.2031563,298.491042,228.6372623,221.7940643,261.5695636,273.2034693,261.864798,242.0422133,253.0467749,302.0674694,271.3237112,271.2943792,272.5324419,271.0770003,220.2938786,268.8705874,253.3637028,274.7021678,259.3632607,238.986643,288.6172833,256.8146356,278.4810587,232.6436672,261.0146248,270.4951127,263.9778511,281.3931563,249.3532271,275.9390152,293.3336546,276.2835865,266.9656878,289.0395242,230.2445018,269.3062611,245.1969958,265.1697247,268.5115438,231.4101884
274.824409,234.8574209,281.0707111,293.2718163,259.6842618,276.6617441,290.6441022,296.1318412,282.3446744,266.7445038,272.1876727,290.6961404,251.1324511,266.3293856,233.9528366,279.5373506,284.6558951,243.6469541,300.4423506,280.5479056,258.7113834,279.5388909,247.3443597,288.2906368,252.9322865,267.8527438,256.0836863,252.0527263,236.1414362,296.722589,264.5249135,252.0247073,230.004286,264.9461546,253.3963974,243.5471718,251.0205368,275.8496699,247.9508356,240.2043289,213.8940218,242.8678515,269.7259923,278.8313556,283.0975195,230.3408583,249.0407412,278.7293982,259.8853845,270.2334882,279.1993434,230.3908435,237.7532516,295.7127467,264.3639344,283.7294713,276.4757656,234.7340521,262.1820645,259.7736597,264.2703078,246.7792299,266.670236,261.9527395,245.7709319,247.6963141,226.1267273
271.1272457,275.2906267,267.5582737,242.5291006,258.6428089,261.8539099,260.890048,295.2429362,229.0996027,265.5821532,241.5539875,251.2220445,282.1885217,244.1987422,264.4408922,288.4698702,252.0613188,289.1757567,256.2585648,272.1415068,248.1276941,276.0917503,267.1711032,258.7716109,249.0465754,274.8177213,262.6240322,250.5128369,263.8670587,266.9145492,266.5623808,243.9042943,228.460963,254.5615642,264.2687337,236.6911615,279.5541549,260.8870061,259.2637801,245.7926675,244.7887509,271.8128585,269.2611626,238.2740037,233.5767023,249.8712411,236.5381784,256.0345312,274.3805663,241.1120322,282.7186301,250.7589963,288.6073151,238.7903524,268.6850914,287.177009,204.7933066,217.4142138,279.094553,241.1380504,258.7345187,245.9775051,283.2477336,218.4028574,276.5097672,251.2054614,272.7281577
301.0726039,300.4926803,281.316776,300.4970494,241.9356095,273.5285195,296.7156023,248.7365074,283.7072922,256.5594895,256.1339717,226.0541708,255.1867697,240.8148981,270.6803817,244.8533972,272.2846156,251.2109445,267.5403885,287.6923041,278.5735424,271.220469,241.9826139,279.2519274,270.5063446,236.0365232,257.6428518,249.6091437,283.0756543,218.8495144,237.9169667,273.1531572,254.5933059,237.8859992,267.4062935,242.4758522,234.168104,218.3720844,268.7114179,265.9501424,251.1802168,285.3248751,258.8222062,240.9791849,263.8904804,270.8510612,269.3568302,262.7011702,266.1151538,263.9925907,276.1063465,270.5692836,256.0381026,249.7963253,267.0313535,279.7202001,276.8878734,263.0219617,290.9686776,279.5509328,244.9263929,291.0579977,293.5506958,268.7775017,272.0745739,265.3141943,256.6580242
290.2530064,255.08814,236.9496864,254.1407391,227.0917674,226.7152997,259.7918896,199.2029766,258.0759775,265.4279653,253.3058592,275.5851909,273.6449906,274.3909613,219.4839159,266.4517964,284.7020678,253.4438528,275.8895085,240.4018236,256.0406964,261.662843,260.2873504,280.4260688,267.9938945,262.7693923,280.4935863,243.9409223,277.6939324,213.1266897,262.3996046,278.854264,226.14566,262.2676911,266.8627057,256.1039593,232.7614806,275.3201743,279.0538564,243.4746563,264.7428055,232.7110864,268.8357261,256.8204586,252.1143257,260.1725442,271.8482516,230.2544831,243.0143203,249.9947038,250.3476043,292.4380238,263.5431181,289.2859879,248.8859639,275.9901413,270.3066002,254.4174231,238.2764555,282.9588266,272.1994554,253.9415795,237.0074957,258.8269535,269.2124729,246.8446101,250.6099485
241.6772791,267.5573797,255.5048049,270.3364827,271.5389752,248.76821,237.0710567,243.9615991,262.8070899,253.4470309,267.3449899,237.1394372,257.430258,290.5119109,254.5445327,259.0042718,230.365036,274.5671331,250.2683959,242.6444398,214.1679535,245.7884949,258.0584514,288.3704074,242.4522769,273.0824801,280.2775096,265.4137517,260.5889475,287.7493684,262.6349897,241.8536368,263.764983,257.6163711,263.6922229,244.2310915,309.1336872,282.6888186,286.750943,242.0604654,266.1593961,275.5961264,255.4013458,297.4940792,245.0865668,249.7983936,285.2689842,240.876022,267.4615524,244.1231806,267.3321753,273.7923912,297.8162343,245.4852067,301.7743876,243.0695967,268.0162637,272.6344225,238.3419009,222.5274993,313.9033128,261.8646652,253.8712336,277.4250232,249.0888787,253.0609348,234.0920401
248.9495608,264.1540202,244.841677,306.6208191,258.0661005,267.6960223,253.1211229,274.1813887,250.2455625,231.5789084,281.9271019,281.0829632,250.5859367,241.2832781,255.7252552,248.0848513,267.440388,238.9555464,273.8668929,244.0476372,229.9841946,227.6483523,285.4288291,247.8087227,225.8939245,287.3060247,274.1673745,296.5124643,245.9604042,224.318466,265.002878,288.5481155,253.5884235,253.5876253,278.3688861,242.0026413,265.8004887,239.4407091,226.3017975,273.8828095,269.1390337,290.7808388,284.9799523,242.0551017,265.903985,249.7382073,270.8737255,274.2106987,267.7171593,265.5942536,296.7333212,267.4827465,272.8358956,251.6630833,309.403202,245.6664474,236.420646,271.71376,250.4583744,308.5602077,254.6885914,245.765258,255.2203873,218.4296339,259.8570907,280.4232505,257.0642359
257.5601307,293.4410662,247.5281164,258.3831653,243.0701041,271.699517,272.2305152,250.3825015,259.7974159,250.3336854,285.6205957,251.103195,292.9678094,247.3899562,279.3507423,259.7091803,279.0690764,284.0076983,307.8277047,266.7440019,234.4430989,247.3154395,269.1465344,270.9145742,269.6542871,301.6906762,253.2628162,272.3374327,249.8441122,266.4764245,238.9978187,301.3641383,246.5995855,262.656863,255.1532956,275.2249438,296.7477906,257.4804509,251.1325779,264.6339891,269.0422002,276.2435193,264.9993251,270.480336,264.3119361,264.5101029,266.8865212,278.4365768,247.2056313,264.1118117,272.4361481,262.1337383,242.9781855,292.4498337,240.4623712,264.1565626,256.9366152,265.6663865,275.1686105,272.0442997,242.1003628,251.8627021,252.0311098,259.9855941,271.7651217,260.9715172,278.1728535
264.025551,244.9031927,232.1483331,245.7954691,227.5508467,287.5755493,272.4867529,280.5796688,282.9086037,212.2552981,249.211567,266.4819133,270.8642549,272.7536697,287.5496738,292.023793,244.6375586,277.8921677,275.4749105,247.078569,287.0022821,271.4931114,245.357757,246.9670979,257.6930325,249.3075161,259.219579,294.8181786,254.7570888,268.4535527,287.2903218,253.9687039,274.2850456,277.9895468,249.1021085,247.8104972,252.9647473,269.7905995,260.4247018,278.3264462,263.4508852,258.8675568,251.2662001,248.5841531,234.8999432,233.3565842,265.512196,253.1521947,263.3949994,286.3849647,275.8855822,293.9451204,243.9348257,255.4683751,286.5364549,248.1879788,267.8547193,271.3331275,247.5761181,290.7638451,244.4436786,260.0026469,269.3651015,235.5465372,259.3410371,276.7572735,245.8816652
257.435555,252.7948747,240.4998004,252.1858634,280.3700631,235.7880791,203.467125,239.3437533,250.3178432,257.5605976,252.7379018,245.3474159,260.3065567,293.6116928,278.937433,268.620823,280.908444,245.8045511,227.0455439,297.0996268,294.9940286,234.3198676,245.3942979,251.805685,272.1760606,273.4016724,245.8310311,238.8863984,253.447948,268.3478804,290.1707519,266.4445171,298.3570164,236.7048239,260.5962433,224.5134466,283.0241417,261.3884144,247.6354343,289.8095832,253.3486621,312.4688803,278.6012457,276.2300673,268.3739588,250.5404668,267.1995019,264.6398789,259.2706664,270.0726779,279.9650411,280.8878447,273.2286906,250.7815265,257.9992659,243.8674083,287.0584465,266.5060628,241.7789241,250.342702,251.1242246,269.3151125,252.814522,287.5839445,234.7462412,289.3119413,241.2154148
236.6752936,256.6422004,268.1219374,244.5286911,270.0256913,286.8956968,289.5017999,238.5171389,290.1259468,262.5117039,304.6638635,229.2892934,277.3334893,257.6985147,258.0127326,276.1696928,295.241396,261.6180916,263.2009498,267.3478491,252.1563387,305.1001634,275.4987888,303.457795,210.4809574,253.5331046,266.2406683,210.7659946,262.0266987,255.8236353,227.5577594,259.1225117,244.7507625,280.6849605,247.6976484,237.3407582,240.0436995,249.9746907,237.6377589,246.6219577,243.2493908,231.7118219,272.9164539,263.5342613,234.9748814,265.3766535,296.8154643,268.7371603,225.4276466,256.0544086,253.5494687,251.2715218,255.792702,265.9438314,261.1245241,283.5256436,269.3995884,271.7858995,259.6172576,273.4273319,285.351329,267.9374445,262.8813865,276.9635673,260.4557914,281.2313946,260.833214
